	#OTU ID	mock_staggered_insilico	Taxon	group	expected_ratio	feature_id	Confidence	table_id	Forward_trim	Reverse_trim	feature_frequency	Replicate	run-number	community	composition	sum	ratio
11826	1bcb28d7facd482430a8265ec76d6049	320	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Cryomonadida; f__Protaspidae; g__Cryothecomonas	Dinophyta; Syndiniales; Dino-Group-II_b	0.08	0433fd0b8884399f7f01d293734f6c2f	0.8698880711980659	F220R240	220	240	0.0	R46-18S-2	46	18S	Staggered	49.0	0.0
11959	1bcb28d7facd482430a8265ec76d6049	320	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Cryomonadida; f__Protaspidae; g__Cryothecomonas	Dinophyta; Syndiniales; Dino-Group-II_b	0.08	b948ecec75b565a862b5abba4bcd3196	0.8499470047767981	F250R230	250	230	0.0	R46-18S-1	46	18S	Staggered	15.0	0.0
11960	1bcb28d7facd482430a8265ec76d6049	320	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Cryomonadida; f__Protaspidae; g__Cryothecomonas	Dinophyta; Syndiniales; Dino-Group-II_b	0.08	b948ecec75b565a862b5abba4bcd3196	0.8499470047767981	F250R230	250	230	0.0	R46-18S-2	46	18S	Staggered	29.0	0.0
11961	1bcb28d7facd482430a8265ec76d6049	320	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Cryomonadida; f__Protaspidae; g__Cryothecomonas	Dinophyta; Syndiniales; Dino-Group-II_b	0.08	abcea9b82c1061f0c4fbdb651715940d	0.84967021073369	F250R230	250	230	0.0	R46-18S-1	46	18S	Staggered	15.0	0.0
11962	1bcb28d7facd482430a8265ec76d6049	320	d__Eukaryota; p__Cercozoa; c__Thecofilosea; o__Cryomonadida; f__Protaspidae; g__Cryothecomonas	Dinophyta; Syndiniales; Dino-Group-II_b	0.08	abcea9b82c1061f0c4fbdb651715940d	0.84967021073369	F250R230	250	230	0.0	R46-18S-2	46	18S	Staggered	29.0	0.0
12019	90db2b932c90413f3f70ed66feb4b705	320	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	Cercozoa; Filosa-Thecofilosea; Cryomonadida	0.08	7cf51676592c0ced21280ca43e89ff66	0.7168514028975211	F210R220	210	220	0.0	R46-18S-1	46	18S	Staggered	1075.0	0.0
12020	90db2b932c90413f3f70ed66feb4b705	320	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	Cercozoa; Filosa-Thecofilosea; Cryomonadida	0.08	7cf51676592c0ced21280ca43e89ff66	0.7168514028975211	F210R220	210	220	0.0	R46-18S-2	46	18S	Staggered	929.0	0.0
12087	90db2b932c90413f3f70ed66feb4b705	320	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	Cercozoa; Filosa-Thecofilosea; Cryomonadida	0.08	7cf51676592c0ced21280ca43e89ff66	0.7168514028975211	F210R230	210	230	0.0	R46-18S-1	46	18S	Staggered	480.0	0.0
12088	90db2b932c90413f3f70ed66feb4b705	320	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	Cercozoa; Filosa-Thecofilosea; Cryomonadida	0.08	7cf51676592c0ced21280ca43e89ff66	0.7168514028975211	F210R230	210	230	0.0	R46-18S-2	46	18S	Staggered	305.0	0.0
12149	90db2b932c90413f3f70ed66feb4b705	320	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	Cercozoa; Filosa-Thecofilosea; Cryomonadida	0.08	de0de52f7f383086a2484972009c4042	0.7232480886360344	F210R240	210	240	0.0	R46-18S-1	46	18S	Staggered	88.0	0.0
12150	90db2b932c90413f3f70ed66feb4b705	320	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	Cercozoa; Filosa-Thecofilosea; Cryomonadida	0.08	de0de52f7f383086a2484972009c4042	0.7232480886360344	F210R240	210	240	7.0	R46-18S-2	46	18S	Staggered	152.0	0.046052631578947366
12213	90db2b932c90413f3f70ed66feb4b705	320	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	Cercozoa; Filosa-Thecofilosea; Cryomonadida	0.08	d39886d6683519e569bd45b9272b4b54	0.7295752647722321	F230R210	230	210	39.0	R46-18S-1	46	18S	Staggered	1542.0	0.02529182879377432
12214	90db2b932c90413f3f70ed66feb4b705	320	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	Cercozoa; Filosa-Thecofilosea; Cryomonadida	0.08	d39886d6683519e569bd45b9272b4b54	0.7295752647722321	F230R210	230	210	0.0	R46-18S-2	46	18S	Staggered	1251.0	0.0
12215	90db2b932c90413f3f70ed66feb4b705	320	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	Cercozoa; Filosa-Thecofilosea; Cryomonadida	0.08	6d87c9585f5d64636eada38a4fc0372b	0.7598899485231634	F220R210	220	210	0.0	R46-18S-1	46	18S	Staggered	1895.0	0.0
12216	90db2b932c90413f3f70ed66feb4b705	320	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	Cercozoa; Filosa-Thecofilosea; Cryomonadida	0.08	6d87c9585f5d64636eada38a4fc0372b	0.7598899485231634	F220R210	220	210	0.0	R46-18S-2	46	18S	Staggered	1861.0	0.0
12217	90db2b932c90413f3f70ed66feb4b705	320	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	Cercozoa; Filosa-Thecofilosea; Cryomonadida	0.08	1b71bed40c588abad2a3dc4e415144fe	0.7979911899625991	F220R210	220	210	0.0	R46-18S-1	46	18S	Staggered	1895.0	0.0
12218	90db2b932c90413f3f70ed66feb4b705	320	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	Cercozoa; Filosa-Thecofilosea; Cryomonadida	0.08	1b71bed40c588abad2a3dc4e415144fe	0.7979911899625991	F220R210	220	210	0.0	R46-18S-2	46	18S	Staggered	1861.0	0.0
12455	90db2b932c90413f3f70ed66feb4b705	320	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	Cercozoa; Filosa-Thecofilosea; Cryomonadida	0.08	6d87c9585f5d64636eada38a4fc0372b	0.7598899485231634	F220R230	220	230	0.0	R46-18S-1	46	18S	Staggered	400.0	0.0
12456	90db2b932c90413f3f70ed66feb4b705	320	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	Cercozoa; Filosa-Thecofilosea; Cryomonadida	0.08	6d87c9585f5d64636eada38a4fc0372b	0.7598899485231634	F220R230	220	230	0.0	R46-18S-2	46	18S	Staggered	364.0	0.0
12481	90db2b932c90413f3f70ed66feb4b705	320	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	Cercozoa; Filosa-Thecofilosea; Cryomonadida	0.08	6d87c9585f5d64636eada38a4fc0372b	0.7598899485231634	F220R220	220	220	0.0	R46-18S-1	46	18S	Staggered	777.0	0.0
12482	90db2b932c90413f3f70ed66feb4b705	320	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	Cercozoa; Filosa-Thecofilosea; Cryomonadida	0.08	6d87c9585f5d64636eada38a4fc0372b	0.7598899485231634	F220R220	220	220	0.0	R46-18S-2	46	18S	Staggered	858.0	0.0
12483	90db2b932c90413f3f70ed66feb4b705	320	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	Cercozoa; Filosa-Thecofilosea; Cryomonadida	0.08	0e91c4c7495e43ec7bfbd42ba033b85f	0.7833857858314712	F220R220	220	220	0.0	R46-18S-1	46	18S	Staggered	777.0	0.0
12484	90db2b932c90413f3f70ed66feb4b705	320	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	Cercozoa; Filosa-Thecofilosea; Cryomonadida	0.08	0e91c4c7495e43ec7bfbd42ba033b85f	0.7833857858314712	F220R220	220	220	25.0	R46-18S-2	46	18S	Staggered	858.0	0.029137529137529136
12569	90db2b932c90413f3f70ed66feb4b705	320	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	Cercozoa; Filosa-Thecofilosea; Cryomonadida	0.08	5c08c1738d97ecff87fa49bdae0b41c0	0.7796234053822327	F240R220	240	220	0.0	R46-18S-1	46	18S	Staggered	353.0	0.0
12570	90db2b932c90413f3f70ed66feb4b705	320	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	Cercozoa; Filosa-Thecofilosea; Cryomonadida	0.08	5c08c1738d97ecff87fa49bdae0b41c0	0.7796234053822327	F240R220	240	220	0.0	R46-18S-2	46	18S	Staggered	240.0	0.0
12685	90db2b932c90413f3f70ed66feb4b705	320	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	Cercozoa; Filosa-Thecofilosea; Cryomonadida	0.08	d3efb9d6cea61c23bc3ffd20b37dccc6	0.7118878151841864	F210R210	210	210	0.0	R46-18S-1	46	18S	Staggered	1945.0	0.0
12686	90db2b932c90413f3f70ed66feb4b705	320	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	Cercozoa; Filosa-Thecofilosea; Cryomonadida	0.08	d3efb9d6cea61c23bc3ffd20b37dccc6	0.7118878151841864	F210R210	210	210	42.0	R46-18S-2	46	18S	Staggered	1894.0	0.022175290390707498
12687	90db2b932c90413f3f70ed66feb4b705	320	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	Cercozoa; Filosa-Thecofilosea; Cryomonadida	0.08	7cf51676592c0ced21280ca43e89ff66	0.7168514028975211	F210R210	210	210	0.0	R46-18S-1	46	18S	Staggered	1945.0	0.0
12688	90db2b932c90413f3f70ed66feb4b705	320	d__Eukaryota; p__Protalveolata; c__Syndiniales; o__Syndiniales; f__Syndiniales_Group_II; g__Syndiniales_Group_II; s__uncultured_Syndiniales	Cercozoa; Filosa-Thecofilosea; Cryomonadida	0.08	7cf51676592c0ced21280ca43e89ff66	0.7168514028975211	F210R210	210	210	0.0	R46-18S-2	46	18S	Staggered	1894.0	0.0
12809	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	c679a16a7f18767d7c99343855872758	0.8333900586438812	F220R270	220	270	0.0	R46-18S-1	46	18S	Staggered	32.0	0.0
12810	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	c679a16a7f18767d7c99343855872758	0.8333900586438812	F220R270	220	270	0.0	R46-18S-2	46	18S	Staggered	2.0	0.0
13085	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	173ddeed55aedcfa76081d871df597c4	0.9345120769973244	F210R220	210	220	0.0	R46-18S-1	46	18S	Staggered	1075.0	0.0
13086	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	173ddeed55aedcfa76081d871df597c4	0.9345120769973244	F210R220	210	220	0.0	R46-18S-2	46	18S	Staggered	929.0	0.0
13087	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	ea3ead5919fd6e20aaa8369d4b9987cd	0.9426629258192664	F210R220	210	220	62.0	R46-18S-1	46	18S	Staggered	1075.0	0.05767441860465116
13088	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	ea3ead5919fd6e20aaa8369d4b9987cd	0.9426629258192664	F210R220	210	220	69.0	R46-18S-2	46	18S	Staggered	929.0	0.07427341227125941
13089	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	95ccfa09c7a00114ebd3b77bf836c308	0.9359504399574112	F210R220	210	220	0.0	R46-18S-1	46	18S	Staggered	1075.0	0.0
13090	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	95ccfa09c7a00114ebd3b77bf836c308	0.9359504399574112	F210R220	210	220	0.0	R46-18S-2	46	18S	Staggered	929.0	0.0
13091	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	cf9da0e64370fbc59783793c59bebc3a	0.7875432889508579	F210R220	210	220	0.0	R46-18S-1	46	18S	Staggered	1075.0	0.0
13092	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	cf9da0e64370fbc59783793c59bebc3a	0.7875432889508579	F210R220	210	220	0.0	R46-18S-2	46	18S	Staggered	929.0	0.0
13291	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	6dab215668c07b370eb09d4f077fb171	0.9161228614565092	F260R250	260	250	0.0	R46-18S-1	46	18S	Staggered	32.0	0.0
13292	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	6dab215668c07b370eb09d4f077fb171	0.9161228614565092	F260R250	260	250	6.0	R46-18S-2	46	18S	Staggered	6.0	1.0
13541	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	173ddeed55aedcfa76081d871df597c4	0.9345120769973244	F210R230	210	230	0.0	R46-18S-1	46	18S	Staggered	480.0	0.0
13542	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	173ddeed55aedcfa76081d871df597c4	0.9345120769973244	F210R230	210	230	0.0	R46-18S-2	46	18S	Staggered	305.0	0.0
13543	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	9f7f1fe29114a3bd1f23ca088492ff96	0.9446872537397764	F210R230	210	230	36.0	R46-18S-1	46	18S	Staggered	480.0	0.075
13544	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	9f7f1fe29114a3bd1f23ca088492ff96	0.9446872537397764	F210R230	210	230	37.0	R46-18S-2	46	18S	Staggered	305.0	0.12131147540983607
13545	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	63907aa28ffb96d90c3650cdc818d57f	0.7939710702800098	F210R230	210	230	21.0	R46-18S-1	46	18S	Staggered	480.0	0.04375
13546	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	63907aa28ffb96d90c3650cdc818d57f	0.7939710702800098	F210R230	210	230	0.0	R46-18S-2	46	18S	Staggered	305.0	0.0
13619	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	18638cfdc43439950331003995e872e1	0.8150287892924034	F260R280	260	280	0.0	R46-18S-1	46	18S	Staggered	32.0	0.0
13620	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	18638cfdc43439950331003995e872e1	0.8150287892924034	F260R280	260	280	0.0	R46-18S-2	46	18S	Staggered	1.0	0.0
13621	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	18638cfdc43439950331003995e872e1	0.8150287892924034	F270R280	270	280	0.0	R46-18S-1	46	18S	Staggered	32.0	0.0
13622	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	18638cfdc43439950331003995e872e1	0.8150287892924034	F270R280	270	280	0.0	R46-18S-2	46	18S	Staggered	1.0	0.0
13623	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	51e846e99c05417cac5cff1c1121528c	0.9442062989848796	F240R210	240	210	76.0	R46-18S-1	46	18S	Staggered	892.0	0.08520179372197309
13624	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	51e846e99c05417cac5cff1c1121528c	0.9442062989848796	F240R210	240	210	80.0	R46-18S-2	46	18S	Staggered	708.0	0.11299435028248588
13625	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	d2b2722e0f23476c8d4bcb42f1bc1096	0.929776551206562	F240R210	240	210	39.0	R46-18S-1	46	18S	Staggered	892.0	0.043721973094170405
13626	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	d2b2722e0f23476c8d4bcb42f1bc1096	0.929776551206562	F240R210	240	210	0.0	R46-18S-2	46	18S	Staggered	708.0	0.0
13627	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	94b0a6f5b9670c674aa663bcd94810ae	0.9415590531535036	F240R210	240	210	0.0	R46-18S-1	46	18S	Staggered	892.0	0.0
13628	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	94b0a6f5b9670c674aa663bcd94810ae	0.9415590531535036	F240R210	240	210	0.0	R46-18S-2	46	18S	Staggered	708.0	0.0
13629	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	57c6e06cb46a6832e28b0fb4901ba2fa	0.8994011612391681	F240R210	240	210	0.0	R46-18S-1	46	18S	Staggered	892.0	0.0
13630	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	57c6e06cb46a6832e28b0fb4901ba2fa	0.8994011612391681	F240R210	240	210	21.0	R46-18S-2	46	18S	Staggered	708.0	0.029661016949152543
13631	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	2cdb2bbec60b8f5f39b86e622d68f867	0.9462218017597496	F250R210	250	210	40.0	R46-18S-1	46	18S	Staggered	444.0	0.09009009009009009
13632	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	2cdb2bbec60b8f5f39b86e622d68f867	0.9462218017597496	F250R210	250	210	57.0	R46-18S-2	46	18S	Staggered	422.0	0.13507109004739337
13841	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	2a543c68c792b0aeeffe2b2fb887e9f9	0.7117833048368272	F220R260	220	260	0.0	R46-18S-1	46	18S	Staggered	1.0	0.0
13842	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	2a543c68c792b0aeeffe2b2fb887e9f9	0.7117833048368272	F220R260	220	260	0.0	R46-18S-2	46	18S	Staggered	1.0	0.0
13955	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	a3b0c03578a67823f7357c153542107a	0.946095607255399	F210R240	210	240	0.0	R46-18S-1	46	18S	Staggered	88.0	0.0
13956	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	a3b0c03578a67823f7357c153542107a	0.946095607255399	F210R240	210	240	0.0	R46-18S-2	46	18S	Staggered	152.0	0.0
13957	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	ba67eec1dcdabb8cfe7f52e0cde26e30	0.8999428055866098	F210R240	210	240	0.0	R46-18S-1	46	18S	Staggered	88.0	0.0
13958	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	ba67eec1dcdabb8cfe7f52e0cde26e30	0.8999428055866098	F210R240	210	240	0.0	R46-18S-2	46	18S	Staggered	152.0	0.0
14213	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	f92475670adc0f9c8e3ae3c9515f11ba	0.9329104117131536	F260R230	260	230	0.0	R46-18S-1	46	18S	Staggered	8.0	0.0
14214	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	f92475670adc0f9c8e3ae3c9515f11ba	0.9329104117131536	F260R230	260	230	0.0	R46-18S-2	46	18S	Staggered	20.0	0.0
14215	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	62369d28862d8771bbe0d1e5e892f05f	0.956823868187772	F270R230	270	230	0.0	R46-18S-1	46	18S	Staggered	1.0	0.0
14216	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	62369d28862d8771bbe0d1e5e892f05f	0.956823868187772	F270R230	270	230	0.0	R46-18S-2	46	18S	Staggered	1.0	0.0
14277	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	f11bca098f98556e9a4ead1a2300f3b8	0.9067939092761672	F210R280	210	280	0.0	R46-18S-1	46	18S	Staggered	2.0	0.0
14278	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	f11bca098f98556e9a4ead1a2300f3b8	0.9067939092761672	F210R280	210	280	0.0	R46-18S-2	46	18S	Staggered	1.0	0.0
14279	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	7cb580f55555fb1d1de269d39d43e532	0.931938681653458	F210R280	210	280	0.0	R46-18S-1	46	18S	Staggered	2.0	0.0
14280	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	7cb580f55555fb1d1de269d39d43e532	0.931938681653458	F210R280	210	280	0.0	R46-18S-2	46	18S	Staggered	1.0	0.0
14281	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	18638cfdc43439950331003995e872e1	0.8150287892924034	F210R280	210	280	0.0	R46-18S-1	46	18S	Staggered	2.0	0.0
14282	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	18638cfdc43439950331003995e872e1	0.8150287892924034	F210R280	210	280	0.0	R46-18S-2	46	18S	Staggered	1.0	0.0
14299	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	38777ee6650ee431c4c06d79c044a1cc	0.9408342946559428	F230R210	230	210	126.0	R46-18S-1	46	18S	Staggered	1542.0	0.08171206225680934
14300	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	38777ee6650ee431c4c06d79c044a1cc	0.9408342946559428	F230R210	230	210	138.0	R46-18S-2	46	18S	Staggered	1251.0	0.11031175059952038
14301	f1ec76ed24d2f190db8ccfc3c8829853	280	d__Eukaryota; p__Dinoflagellata; c__Dinophyceae	Dinophyta; Dinophyceae; Gyrodinium	0.07	b569e5abfa5dbc67a4c0b64e8fe0107f	0.909615866594102	F230R210	230	210	0.0	R46-18S-1	46	18S	Staggered	1542.0	0.0
